,HINDPETRO.BO,RELIANCE.BO,BPCL.BO,MARUTI.BO,YESBANK.BO,IOC.BO,CIPLA.BO,ICICIBANK.BO,TATASTEEL.BO,VEDL.BO,SBIN.BO,BAJFINANCE.BO,IBULHSGFIN.BO,ONGC.BO,HINDUNILVR.BO,LT.BO,AXISBANK.BO,HDFCBANK.BO,TCS.BO,INFY.BO,KOTAKBANK.BO,SUNPHARMA.BO,ASHOKLEY.BO,TITAN.BO,BANKBARODA.BO,GAIL.BO,TATAMOTORS.BO,M&M.BO,PNB.BO,JSWSTEEL.BO,INDUSINDBK.BO,PEL.BO,ITC.BO,GODREJCP.BO,HDFC.BO,DLF.BO,EICHERMOT.BO,LUPIN.BO,BHARATFORG.BO,BAJAJ-AUTO.BO,DRREDDY.BO,ULTRACEMCO.BO,HEROMOTOCO.BO,BAJAJFINSV.BO,AUROPHARMA.BO,POWERGRID.BO,ADANIPORTS.BO,GRASIM.BO,BIOCON.BO,LICHSGFIN.BO,TECHM.BO,HINDALCO.BO,BRITANNIA.BO,BHARTIARTL.BO,PFC.BO,BEL.BO,RECLTD.BO,ASIANPAINT.BO,APOLLOHOSP.BO,M&MFIN.BO,GLENMARK.BO,NESTLEIND.BO,DIVISLAB.BO,ACC.BO,HAVELLS.BO,TVSMOTOR.BO,WIPRO.BO,UPL.BO,DABUR.BO,AMBUJACEM.BO,CADILAHC.BO,FEDERALBNK.BO,BHEL.BO,MOTHERSUMI.BO,TATAGLOBAL.BO,MRF.BO,COALINDIA.BO,PIDILITIND.BO,PAGEIND.BO,HCLTECH.BO,NTPC.BO,SRTRANSFIN.BO,NMDC.BO,TATAPOWER.BO,PETRONET.BO,ZEEL.BO,MARICO.BO,COLPAL.BO,EXIDEIND.BO,TATACHEM.BO,SIEMENS.BO,TATAMTRDVR.BO,INFRATEL.BO,BOSCHLTD.BO,SHREECEM.BO,BAJAJHLDNG.BO,CUMMINSIND.BO,CROMPTON.BO
10,261.394867,530.390808,386.734467,5317.349609000001,216.16432200000003,132.45640600000002,561.170532,222.708664,372.994812,192.262894,241.416016,866.2192380000001,635.1719969999999,182.579895,805.846069,874.263,442.35299699999996,1181.840576,1117.3535160000001,457.13537599999995,713.239136,628.6621700000001,76.832642,330.00939900000003,147.980576,229.274857,487.25,596.039917,115.650002,158.284378,1074.477783,1545.736084,233.15712000000002,488.74835199999995,1193.27832,116.38319399999999,22343.46875,1494.477661,450.735443,2493.994385,3038.169678,3347.4135739999997,2845.5786129999997,2941.344971,670.8093259999999,174.88468899999998,271.478729,720.871643,315.765808,519.029358,465.905182,156.867294,2856.772705,308.217194,112.0979,118.43051100000001,110.070877,892.859009,1178.303955,270.413025,879.6829220000001,5868.720215,781.639099,1304.5783689999998,334.845856,363.330658,233.487274,645.0526120000001,273.357483,208.09291100000002,346.239075,65.216766,78.707352,215.908356,118.81952700000001,49068.328125,266.062469,592.394104,13743.980469,808.643188,155.22387700000002,869.435608,114.868904,71.44355,180.16085800000002,447.89810199999994,248.59988399999997,878.0787960000001,179.879196,490.15655499999997,1108.146851,307.950012,312.900146,20829.869141,14448.192383000001,1772.762085,795.150391,146.94133
11,270.096741,534.0880129999999,396.066132,5360.34668,219.71652200000003,140.13121,569.3515629999999,224.92010499999998,370.421875,191.305283,242.6548,879.910278,620.159119,182.959503,810.830383,878.888733,450.77026399999994,1175.029663,1121.8244630000002,453.96337900000003,710.092712,629.850586,76.975021,344.971558,147.83165,232.35394300000002,481.25,595.212646,118.199997,159.349762,1088.563477,1528.71167,235.13876299999998,492.29736299999996,1189.363525,116.775223,22330.564453,1495.967773,450.34512300000006,2516.372314,3028.772217,3310.553711,2806.72876,3019.139648,668.572632,179.22226,271.776215,717.854004,313.956299,519.567749,468.961853,157.312958,2843.896729,300.932953,113.640953,123.33567,111.614342,887.918213,1192.51123,267.605438,888.2297359999999,5928.648438,763.982666,1296.1405029999999,335.48172,374.494049,230.94319199999998,641.7218019999999,271.631134,208.967865,346.531464,64.922554,80.05442,212.520782,119.54081699999999,50293.132813,270.132538,596.771912,13580.545897999998,814.201233,156.024979,875.4168699999999,116.70574199999999,71.72779799999999,184.35742199999999,453.43994100000003,252.32057200000003,873.358826,179.879196,491.703857,1098.202026,308.25,311.261444,20552.152344,14098.683594,1787.821289,813.774658,153.345062
12,268.350433,523.461548,397.338593,5359.617188,219.81097400000002,138.916214,563.352051,222.08989,372.213684,188.867706,240.722275,866.567749,602.293274,184.430389,802.376587,884.0281369999999,449.086792,1170.7851560000001,1126.5896,455.629242,694.110901,631.43512,79.585144,355.32617200000004,146.93811000000002,231.353775,486.5,594.215149,115.199997,157.872742,1087.822144,1550.096802,236.540421,491.912018,1186.6721189999998,122.949661,22013.140625,1484.593018,445.612854,2582.112305,3041.417236,3282.0004879999997,2832.001953,2965.377686,662.011658,177.45863300000002,272.073761,716.902893,310.603088,507.233276,477.32000700000003,157.362457,2823.790527,311.38858,112.188667,123.989571,109.80628999999999,895.4283449999999,1206.124268,269.57568399999997,893.646118,5770.308594,738.429993,1273.141479,343.16076699999996,371.467529,235.018646,653.7225950000001,272.814911,206.148575,352.67251600000003,64.530281,81.529747,210.87728900000002,119.44463300000001,50239.058594,270.97314500000005,597.6573490000001,13634.958008000001,837.6521,155.31814599999998,893.55658,120.24499499999999,71.869934,181.689087,452.84616100000005,252.17369100000002,871.314941,178.994553,488.56091299999997,1109.631226,309.799988,320.95703100000003,20196.414063,14070.802734,1782.3806149999998,780.4343259999999,149.404312
13,275.016144,527.599548,406.518402,5481.799316,228.56866499999998,142.480255,574.805603,227.440903,385.122681,197.70388799999998,243.24942000000001,894.596985,611.413208,189.459854,813.371399,895.560669,453.44397000000004,1168.169312,1105.749268,454.76208499999996,697.856689,637.0304570000001,79.680054,354.632538,149.618744,232.564468,501.950012,596.5507809999999,117.650002,170.173248,1114.46167,1603.029297,238.280396,489.631775,1190.635864,124.17474399999999,22159.048828,1501.233032,449.8573,2613.229248,3086.141602,3362.784668,2886.542236,3011.344971,681.644836,181.891541,285.362549,720.954773,314.155487,511.93209800000005,466.430542,160.38295,2839.835693,318.276398,116.68166399999998,124.024841,112.319923,905.6064449999999,1194.73877,278.786469,892.354126,5786.07373,749.514282,1285.484985,351.67129500000004,381.787415,237.291046,660.5311280000001,274.935883,208.33596799999998,356.717834,66.24651300000001,82.010849,216.006989,120.35826899999999,51513.660156,272.65429700000004,601.986145,13672.75,823.074524,155.27101100000002,897.135559,120.51380900000001,72.817459,183.6297,466.05746500000004,255.208969,873.0667109999999,181.206192,492.09069800000003,1129.224365,323.0,318.407959,20640.939453,14065.027344,1806.2323,787.382263,145.85763500000002
14,271.90155,525.2979740000001,402.033905,5460.349609000001,235.654144,140.333725,577.284668,228.32531699999998,385.627991,200.53320300000001,243.74493399999997,874.633057,615.248352,192.116959,813.811279,893.761353,450.473175,1177.793457,1081.612305,443.37478600000003,714.6875,634.752747,80.913933,351.659943,152.001526,232.87977599999996,497.799988,593.752869,119.150002,169.737411,1130.919922,1623.976318,234.558762,488.81286600000004,1196.116699,124.07673600000001,22545.953125,1502.4748539999998,444.759125,2601.17627,3110.250732,3313.438721,2883.065674,2984.86377,688.653137,179.93725600000002,283.081665,706.649475,318.022552,513.547302,448.71136500000006,159.29359399999998,2860.982178,317.03756699999997,117.498566,122.20518500000001,113.113701,916.7233279999999,1183.848267,271.49667400000004,889.4223630000001,5782.450195,723.3729860000001,1287.557983,352.698395,382.432465,232.128769,646.130249,272.76556400000004,206.73185700000002,369.731018,66.05036199999999,81.080803,218.078613,119.78123500000001,51308.515625,270.53076200000004,604.740723,13553.736328,793.821777,154.46991,909.98053,121.85781899999999,73.10172299999999,181.276718,458.486938,254.817352,875.548401,183.221207,490.591736,1152.033325,318.649994,322.41366600000003,20882.804688,14239.383788999998,1831.10437,779.324585,146.300949
15,269.456726,527.452637,395.58078,5494.445801,236.948441,138.794724,571.97937,228.192017,387.787201,202.448425,244.78552200000001,873.2390140000001,630.307922,187.941528,812.0031740000001,887.015564,448.245056,1179.471558,1091.161011,442.96402,709.243713,626.780579,80.629189,350.817688,151.604385,229.090546,500.35000599999995,585.553589,119.699997,170.560684,1146.34021,1616.7734380000002,237.60374500000003,493.774231,1196.2144779999999,124.02774,22808.587891,1480.867554,442.710083,2613.325439,3017.0622559999997,3280.060303,2852.342773,2990.6096190000003,690.492126,177.55397,282.43701200000004,709.708679,336.281281,514.1836549999999,451.433716,156.421646,2863.606934,316.14563,118.587776,126.013222,114.34846499999999,899.529175,1179.6405029999999,271.25036600000004,889.273254,5765.705078,719.498413,1278.5898439999999,355.388519,381.39050299999997,233.487274,659.257629,270.299347,204.787521,352.087677,66.932999,81.882591,216.500229,119.78123500000001,51138.707031,265.487305,604.445618,13570.849609,819.5155639999999,153.621704,912.431824,122.03701799999999,72.391075,181.252457,459.179657,252.614288,869.757813,182.43486000000001,495.71716299999997,1139.020874,317.5,318.817657,20664.644531,14298.730469,1856.2678219999998,778.649231,147.53243999999998
16,278.246796,532.349609,398.974579,5520.905761999999,238.55448900000002,140.293228,570.83905,230.226379,395.918732,202.448425,245.627914,896.040833,643.263062,187.799179,811.5145259999999,890.677551,442.99667400000004,1196.696167,1096.693115,442.98678600000005,710.941772,632.128357,80.58174100000001,358.447418,151.604385,231.906723,515.299988,590.224976,119.349998,172.64303600000002,1148.465332,1677.7359620000002,240.60035699999997,500.838562,1190.537842,122.900658,22815.638672,1477.787964,454.101685,2632.293701,2999.694092,3265.78418,2877.757568,3001.651855,695.3632200000001,177.887619,291.610291,701.853333,331.01895099999996,510.414764,452.29336500000005,162.561646,2852.365234,317.235779,117.362427,131.08235200000001,113.157799,913.4129640000001,1187.362915,277.013275,894.093323,5752.437011999999,724.108704,1274.829102,359.69274900000005,380.150146,235.38916,649.901917,273.357483,204.10701,346.775146,68.453094,82.235428,215.80969199999998,119.588898,52880.535156,265.79699700000003,620.8749389999999,13815.011719,815.32251,153.056198,920.913452,123.649841,73.10172299999999,175.940048,462.39593499999995,255.50271600000002,868.492676,180.07578999999998,493.10610999999994,1158.168701,326.700012,322.095062,20854.460938,14390.140625,1854.616211,799.251587,148.07431
17,285.289734,530.880554,400.397919,5595.664551,248.99379,141.326004,573.020569,234.339844,411.722717,206.627106,249.641586,891.8090210000001,669.500488,187.467041,821.483154,907.6713869999999,449.13629199999997,1216.684692,1100.3022460000002,442.256592,725.5751339999999,641.4375,81.246124,357.060211,158.504517,233.82756,518.900024,598.01062,123.650002,181.650497,1219.2404789999998,1688.725586,239.247055,505.141937,1202.7717289999998,122.75363899999999,23001.943359,1510.322998,464.27359,2609.964111,2998.710205,3334.331055,2900.353516,3019.239014,700.383301,180.890549,293.24661299999997,707.765808,332.57955899999996,521.574585,452.34115599999996,172.761993,2942.645264,319.961182,120.13083600000002,132.251923,117.699982,923.0476070000001,1185.9272460000002,279.574554,898.5654910000001,5780.638672,726.4628299999999,1301.2032470000001,361.404602,378.016724,235.19155899999998,655.436951,273.752075,209.842819,348.188599,71.002922,82.652344,216.993469,122.47403,55214.609375,280.175171,622.744202,14097.65918,811.958496,154.941132,947.9270019999999,125.800278,73.006973,177.95341499999998,473.974396,255.551666,870.585083,183.27036999999999,500.89099100000004,1165.194458,326.200012,321.04812599999997,20920.039063,14969.967772999998,1859.133911,810.011292,154.133224
18,287.181824,530.415344,399.429047,5627.911621,250.306961,143.553497,581.2512820000001,237.39091499999998,411.401581,209.2388,248.84877000000003,888.025269,679.462402,189.032822,807.01886,930.992798,450.77026399999994,1218.560181,1109.888916,456.427979,724.0768429999999,637.674255,80.059715,359.884186,157.511688,232.61686699999998,518.349976,591.319763,125.800003,182.473755,1201.695068,1725.305054,236.153763,506.69973799999997,1194.110229,122.70463600000001,22646.601563,1479.675415,464.932159,2623.361816,2963.136963,3331.346436,2893.447754,3014.392822,689.746582,188.37403899999998,290.71774300000004,708.178528,335.185791,515.3094480000001,459.648529,174.940704,2918.775146,318.771912,123.353058,134.08493,120.786911,921.7135619999999,1190.580566,277.70285,884.453186,5724.28418,722.244934,1295.803101,356.220032,385.855896,238.773026,671.601196,275.133179,208.141525,341.60888700000004,70.95388,82.042992,216.66400099999998,120.406342,54731.81640599999,276.591675,623.973938,13899.5,824.195984,163.753174,924.1491699999999,124.63546799999999,75.186272,179.79701200000002,471.00552400000004,254.18090800000002,866.497559,181.157028,498.18322800000004,1166.77771,325.549988,325.736572,21136.326172,14890.108397999998,1839.8969730000001,814.787964,152.556931
19,284.009674,533.843201,398.398346,5545.955078,249.00325,142.054993,579.51593,236.63887000000003,410.160431,207.41061399999998,248.65055800000002,896.9368900000001,698.7313230000001,190.74096699999998,809.169006,924.117676,468.347534,1216.7341310000002,1066.645142,445.063507,726.6738889999999,644.953125,80.29699699999999,353.938965,156.568512,237.958267,514.650024,592.3173830000001,125.099998,182.958023,1201.447876,1729.364136,241.18035899999998,503.13522300000005,1217.598999,121.62656399999999,22604.019531,1484.890991,460.956055,2600.840332,2935.436279,3302.345703,2860.563965,3009.0466309999997,700.383301,187.992706,291.213593,698.876221,330.089813,519.274048,466.908142,170.583282,2910.554443,317.186218,124.079224,132.312958,123.21235700000001,921.812378,1179.095947,282.037323,888.030945,5784.652832,730.092224,1283.0258789999998,363.65451,380.596649,239.43992599999999,671.503235,277.648743,207.558197,340.877808,71.150024,82.588165,214.691025,123.339569,53172.371094,278.53823900000003,628.991272,13884.759766,826.584961,161.208527,936.258667,128.93631000000002,75.138908,178.778183,472.78683499999994,253.59344500000003,875.0618900000001,178.994553,500.31073,1164.303833,324.200012,322.231628,21010.998047,14857.348633000001,1845.0948489999998,818.985596,154.921387
