,HINDPETRO.BO,RELIANCE.BO,BPCL.BO,MARUTI.BO,YESBANK.BO,IOC.BO,CIPLA.BO,ICICIBANK.BO,TATASTEEL.BO,VEDL.BO,SBIN.BO,BAJFINANCE.BO,IBULHSGFIN.BO,HINDUNILVR.BO,LT.BO,AXISBANK.BO,HDFCBANK.BO,TCS.BO,INFY.BO,KOTAKBANK.BO,SUNPHARMA.BO,ASHOKLEY.BO,TITAN.BO,BANKBARODA.BO,GAIL.BO,TATAMOTORS.BO,M&M.BO,PNB.BO,JSWSTEEL.BO,INDUSINDBK.BO,PEL.BO,ITC.BO,GODREJCP.BO,HDFC.BO,DLF.BO,EICHERMOT.BO,LUPIN.BO,BHARATFORG.BO,BAJAJ-AUTO.BO,DRREDDY.BO,ULTRACEMCO.BO,HEROMOTOCO.BO,BAJAJFINSV.BO,AUROPHARMA.BO,POWERGRID.BO,ADANIPORTS.BO,GRASIM.BO,BIOCON.BO,LICHSGFIN.BO,TECHM.BO,HINDALCO.BO,BRITANNIA.BO,PFC.BO,BEL.BO,RECLTD.BO,ASIANPAINT.BO,APOLLOHOSP.BO,M&MFIN.BO,GLENMARK.BO,NESTLEIND.BO,DIVISLAB.BO,ACC.BO,HAVELLS.BO,TVSMOTOR.BO,WIPRO.BO,UPL.BO,DABUR.BO,AMBUJACEM.BO,CADILAHC.BO,FEDERALBNK.BO,BHEL.BO,MOTHERSUMI.BO,TATAGLOBAL.BO,MRF.BO,COALINDIA.BO,PIDILITIND.BO,PAGEIND.BO,HCLTECH.BO,NTPC.BO,NMDC.BO,TATAPOWER.BO,PETRONET.BO,ZEEL.BO,MARICO.BO,EXIDEIND.BO,TATACHEM.BO,SIEMENS.BO,TATAMTRDVR.BO,INFRATEL.BO,BOSCHLTD.BO,SHREECEM.BO,BAJAJHLDNG.BO,CUMMINSIND.BO,CROMPTON.BO
103,311.1543273925781,642.1105346679688,388.26641845703125,6512.255859375,262.9624938964844,173.24244689941406,554.0818481445312,269.0960388183594,438.2194519042969,189.3688507080078,305.38726806640625,1280.767578125,888.70947265625,967.0533447265625,1078.4189453125,495.3608703613281,753.5296630859375,1162.70458984375,416.7684631347656,935.8312377929688,637.3670654296875,73.70149993896484,464.68890380859375,187.19717407226562,126.90148162841797,442.95001220703125,639.7667236328125,155.39999389648438,184.57936096191406,1366.3212890625,2640.273681640625,271.1615295410156,577.4356689453125,1467.1500244140625,200.02325439453125,27278.587890625,1289.9071044921875,508.64208984375,2671.635009765625,2593.783447265625,4327.166015625,3174.4052734375,4164.5166015625,587.2854614257812,182.3805389404297,342.3365173339844,918.380126953125,161.67762756347656,647.3818969726562,383.93994140625,187.91357421875,1749.7470703125,134.2655487060547,147.30856323242188,171.64846801757812,1093.9066162109375,1237.2520751953125,306.414306640625,652.1583251953125,6237.88916015625,588.9909057617188,1580.25439453125,467.9853820800781,514.8514404296875,192.38967895507812,507.76495361328125,268.1924133300781,241.40306091308594,431.9385681152344,108.7934799194336,102.28363800048828,175.515869140625,142.35791015625,65653.234375,227.1990509033203,741.5357666015625,14205.052734375,401.38616943359375,118.35243225097656,102.79316711425781,78.26546478271484,204.09609985351562,500.2987976074219,295.2207946777344,225.7701873779297,241.18173217773438,1352.833984375,266.70001220703125,329.6257019042969,22645.37890625,18449.869140625,2068.499755859375,905.1912231445312,217.498046875
104,304.886474609375,644.667236328125,384.75653076171875,6427.541015625,258.650146484375,169.34176635742188,551.22998046875,267.16827392578125,435.7120666503906,188.71031188964844,291.76055908203125,1231.6292724609375,897.3283081054688,977.41943359375,1095.7481689453125,496.5477294921875,761.18603515625,1173.140380859375,417.5733642578125,939.724609375,625.4491577148438,74.56908416748047,473.8130187988281,181.33949279785156,123.75282287597656,448.3999938964844,627.26513671875,151.0500030517578,183.38731384277344,1367.4521484375,2572.475341796875,287.9964599609375,572.4107666015625,1465.36572265625,197.85382080078125,26613.9140625,1238.8956298828125,512.5426635742188,2618.633056640625,2546.615478515625,4238.45166015625,3166.8974609375,3952.70654296875,567.4926147460938,179.0588836669922,346.9931640625,910.1080932617188,162.13992309570312,640.8374633789062,379.9275817871094,186.58572387695312,1774.5394287109375,130.619140625,148.6184844970703,168.3657989501953,1087.0343017578125,1241.28759765625,302.4765319824219,660.8558349609375,6280.39599609375,574.0096435546875,1530.4451904296875,460.6942138671875,516.2731323242188,192.90835571289062,506.77130126953125,269.8960266113281,233.90725708007812,430.5749816894531,106.90604400634766,100.8185806274414,179.73228454589844,140.1699676513672,64072.453125,224.94346618652344,722.048583984375,13894.34375,407.151123046875,118.05442810058594,101.95846557617188,76.26700592041016,200.72601318359375,509.65521240234375,301.3682861328125,218.83949279785156,234.06585693359375,1338.52734375,265.1000061035156,336.10430908203125,22732.890625,18050.14453125,1992.5301513671875,869.5560302734375,219.64666748046875
105,298.1708984375,635.2438354492188,385.2821350097656,6600.9521484375,257.74908447265625,168.7845001220703,524.28564453125,268.3509826660156,439.11419677734375,189.94505310058594,286.5576171875,1228.5057373046875,894.853515625,979.0989990234375,1088.992919921875,495.2125244140625,757.732177734375,1169.031005859375,416.5509033203125,938.1272583007812,598.3894653320312,73.35446166992188,470.1140441894531,180.79345703125,120.36795806884766,450.1000061035156,637.9671020507812,149.5,184.38865661621094,1367.501220703125,2542.538818359375,284.7717590332031,565.6988525390625,1456.9276123046875,190.57411193847656,26971.326171875,1225.259765625,502.6949462890625,2539.422119140625,2517.758544921875,4235.6728515625,3185.5107421875,3966.634033203125,533.7661743164062,178.6602783203125,325.5235900878906,898.2726440429688,156.17568969726562,635.0517578125,383.6170654296875,188.25779724121094,1753.014404296875,130.48890686035156,145.49110412597656,168.60308837890625,1071.7301025390625,1213.9244384765625,296.01092529296875,643.312744140625,6274.71337890625,555.1265258789062,1532.796875,435.1028137207031,514.9005737304688,194.64910888671875,503.46881103515625,266.4888610839844,230.5437774658203,414.8697814941406,104.24427795410156,97.20405578613281,175.57754516601562,137.45884704589844,63491.140625,219.81710815429688,716.4947509765625,14083.681640625,410.44879150390625,116.78632354736328,99.4543685913086,74.68680572509766,193.87193298339844,502.209228515625,298.8902587890625,216.03871154785156,234.41636657714844,1337.7899169921875,264.6499938964844,329.75616455078125,22657.375,17656.64453125,1949.0509033203125,864.1780395507812,212.46835327148438
106,298.11090087890625,631.6400146484375,392.32843017578125,6577.30322265625,261.8775634765625,171.41151428222656,511.6983642578125,268.8328857421875,432.4433898925781,184.30638122558594,280.6114196777344,1213.03515625,886.2349243164062,996.3275756835938,1053.9307861328125,493.72900390625,758.094482421875,1186.359130859375,414.87579345703125,934.134033203125,589.109130859375,71.40240478515625,462.420166015625,174.43936157226562,123.45247650146484,469.45001220703125,627.4810791015625,147.5,180.57403564453125,1390.65771484375,2467.476806640625,284.48724365234375,564.9599609375,1470.6217041015625,183.43902587890625,26797.80078125,1204.3155517578125,522.2941284179688,2491.90478515625,2461.4599609375,4142.49267578125,3165.387451171875,3943.820556640625,517.37060546875,177.02159118652344,333.3663330078125,900.3617553710938,147.546630859375,636.9011840820312,384.72393798828125,183.7825164794922,1722.97509765625,126.84252166748047,141.0120391845703,166.6651153564453,1065.44287109375,1200.390380859375,287.55206298828125,624.8306274414062,6234.11572265625,536.9658813476562,1491.97119140625,425.6870422363281,513.3807373046875,194.48214721679688,503.4360656738281,262.0595703125,226.36343383789062,414.6347351074219,103.85712432861328,93.52595520019531,174.47743225097656,134.60504150390625,62288.15625,214.97787475585938,703.1461181640625,13754.2958984375,411.3870544433594,116.45072174072266,96.4911880493164,74.40796661376953,193.87193298339844,499.41705322265625,296.50750732421875,211.00682067871094,231.37530517578125,1310.307373046875,276.20001220703125,320.5382995605469,22414.5078125,17215.62109375,1933.970947265625,854.0298461914062,211.49171447753906
107,303.99102783203125,634.5133056640625,401.19854736328125,6699.1953125,269.1138610839844,174.61563110351562,495.7185974121094,278.29620361328125,434.54766845703125,191.67372131347656,287.3999938964844,1249.5789794921875,892.5069580078125,1001.2704467773438,1106.3128662109375,500.8006286621094,781.1599731445312,1215.18115234375,427.21051025390625,955.5481567382812,578.119140625,74.6558609008789,458.080078125,179.94955444335938,126.9959716796875,475.45001220703125,636.4314575195312,150.5,183.81643676757812,1438.10107421875,2509.291748046875,284.2501525878906,575.7662963867188,1483.689697265625,187.63330078125,27327.955078125,1116.3204345703125,534.5737915039062,2536.90478515625,2370.39599609375,4132.0732421875,3212.430908203125,3988.84814453125,517.8135375976562,176.00296020507812,334.0525817871094,896.5120239257812,154.0058135986328,652.503662109375,393.6248779296875,186.48736572265625,1713.90478515625,123.36976623535156,145.6603240966797,162.39369201660156,1084.3050537109375,1185.2816162109375,295.2330322265625,604.8167114257812,6214.48681640625,531.1371459960938,1518.6396484375,443.842529296875,531.37255859375,198.1869354248047,520.4959106445312,262.594970703125,230.3515625,401.3746643066406,107.14802551269531,94.4926986694336,179.3584442138672,136.4600067138672,63574.35546875,218.1356964111328,719.4177856445312,13923.1953125,413.2154235839844,116.60018920898438,98.07711029052734,74.68680572509766,197.1053924560547,500.690673828125,300.3675231933594,216.4659423828125,239.7780303955078,1325.4991455078125,282.3999938964844,324.6689147949219,23014.205078125,17396.12109375,1957.8514404296875,864.6456909179688,213.3961639404297
108,338.7328796386719,650.53564453125,414.62799072265625,6786.16455078125,274.4744567871094,169.69998168945312,483.4264221191406,281.84515380859375,458.2768249511719,199.3702850341797,288.45001220703125,1306.6011962890625,925.2750854492188,998.8709716796875,1117.9189453125,505.7952575683594,785.2899780273438,1196.3314208984375,433.4322204589844,962.4864501953125,555.4066772460938,79.5577163696289,467.3521423339844,178.50994873046875,126.97992706298828,480.75,643.4859619140625,150.9499969482422,189.91981506347656,1454.0301513671875,2535.831787109375,292.7387390136719,588.0975952148438,1492.7550048828125,187.44046020507812,27713.423828125,1090.765625,545.2402954101562,2532.139404296875,2355.16162109375,4123.2412109375,3212.7421875,3999.53125,525.1005859375,179.67892456054688,340.1307678222656,907.9788208007812,155.1442108154297,667.4895629882812,396.02313232421875,195.29043579101562,1664.1641845703125,124.75885772705078,147.8571014404297,161.60269165039062,1103.362060546875,1197.0931396484375,304.1294250488281,613.3164672851562,6341.48095703125,526.6572875976562,1532.138427734375,455.96221923828125,523.5777587890625,199.6510467529297,536.9457397460938,263.3250732421875,231.26451110839844,417.2208557128906,108.89026641845703,98.73081970214844,185.6938018798828,139.26626586914062,65168.3984375,220.10418701171875,743.4844970703125,14025.5908203125,413.4319763183594,116.45072174072266,97.36763000488281,75.24452209472656,201.47743225097656,509.4592590332031,300.7964172363281,220.9281768798828,238.66639709472656,1364.6824951171875,286.5,321.66876220703125,23210.958984375,17457.173828125,1962.37060546875,890.2730102539062,219.54901123046875
109,326.0180969238281,660.6409301757812,417.8054504394531,6843.91943359375,276.0072326660156,166.4560546875,495.7677307128906,275.75537109375,454.6952209472656,200.68736267089844,284.3999938964844,1296.783447265625,945.2431640625,1029.5848388671875,1118.38818359375,500.4049987792969,788.3573608398438,1192.7135009765625,428.68975830078125,966.0305786132812,491.2254638671875,79.42758178710938,465.6259460449219,172.80120849609375,126.1261215209961,480.3999938964844,648.3331298828125,145.39999389648438,186.72508239746094,1463.371337890625,2465.097412109375,299.7098388671875,587.1341552734375,1541.8916015625,169.7956085205078,27546.546875,1088.2640380859375,546.4442138671875,2548.413330078125,2368.00341796875,4038.347412109375,3258.40869140625,3988.19970703125,505.8493347167969,184.6392364501953,321.8472900390625,904.45654296875,156.0598602294922,665.6400146484375,349.8580322265625,197.9952850341797,1669.9378662109375,117.63970184326172,145.9977569580078,155.82833862304688,1116.2781982421875,1195.2720947265625,317.88720703125,604.2731323242188,6318.0791015625,548.6715087890625,1526.6824951171875,444.8082275390625,523.4796752929688,197.9833984375,543.1024169921875,271.1128845214844,230.78402709960938,429.3994445800781,105.30899810791016,95.55198669433594,186.42007446289062,138.362548828125,64600.640625,219.53004455566406,734.7151489257812,13945.98046875,415.2603759765625,116.60018920898438,94.65485382080078,75.33748626708984,199.4735870361328,511.9085998535156,302.273681640625,216.7032928466797,237.26271057128906,1346.3934326171875,285.6000061035156,330.0605163574219,23248.9140625,17520.501953125,1958.70751953125,874.4196166992188,218.5235137939453
110,331.3609924316406,661.760986328125,407.85772705078125,6856.63232421875,275.7773132324219,167.13270568847656,502.6021728515625,280.9690246582031,457.2919006347656,201.59283447265625,288.79998779296875,1310.4190673828125,949.7232055664062,1027.6173095703125,1105.1588134765625,507.1304626464844,786.8115844726562,1183.5301513671875,433.5409851074219,960.1903686523438,496.54949951171875,81.11936950683594,463.0119934082031,177.1199951171875,128.1509552001953,481.45001220703125,653.6361083984375,146.64999389648438,185.91448974609375,1450.490234375,2530.007568359375,294.3985290527344,596.3662109375,1525.4482421875,173.70059204101562,27701.49609375,1108.6197509765625,550.8504638671875,2559.067626953125,2423.2275390625,4048.41943359375,3322.377685546875,4143.849609375,571.2837524414062,180.6532745361328,332.8761901855469,924.5639038085938,156.03512573242188,675.5516357421875,357.8366394042969,199.81491088867188,1667.138671875,118.7249526977539,143.88558959960938,162.74964904785156,1129.2913818359375,1188.8741455078125,322.70001220703125,617.2698364257812,6309.052734375,565.4833374023438,1540.74560546875,454.8999328613281,529.90185546875,198.37266540527344,545.57080078125,270.8695068359375,233.18649291992188,442.3302917480469,106.61567687988281,87.26205444335938,185.36105346679688,138.5052490234375,64996.1953125,219.07894897460938,745.23828125,13908.5234375,417.01654052734375,120.29170989990234,93.6114730834961,76.54586029052734,199.20033264160156,512.4474487304688,300.22454833984375,216.03871154785156,244.30068969726562,1340.73974609375,286.75,324.1906433105469,23072.31640625,17724.91015625,1968.9827880859375,871.0057373046875,214.47047424316406
111,328.4061279296875,652.8732299804688,410.1233215332031,6921.96728515625,274.34991455078125,171.88912963867188,506.04400634765625,285.91943359375,452.0985412597656,196.7361602783203,288.54998779296875,1313.9395751953125,989.8301391601562,1023.9220581054688,1100.720947265625,508.5645751953125,788.9852905273438,1180.125732421875,425.0568542480469,962.8858032226562,489.8089904785156,81.9869613647461,468.2398986816406,176.72286987304688,131.50462341308594,476.20001220703125,679.7191772460938,150.10000610351562,185.0561981201172,1454.81689453125,2545.79150390625,295.8211975097656,581.578369140625,1514.2613525390625,173.21849060058594,27794.3671875,1139.128662109375,562.4077758789062,2556.999755859375,2459.311767578125,4164.91943359375,3325.309326171875,4184.58447265625,565.3755493164062,184.06350708007812,332.2879943847656,947.8240356445312,156.55482482910156,695.0902099609375,359.63525390625,197.2084197998047,1722.90673828125,115.9033203125,145.91409301757812,152.862060546875,1123.5401611328125,1190.941162109375,349.097412109375,629.0805053710938,6358.9609375,562.0631713867188,1539.28759765625,471.6068115234375,527.5977172851562,199.00198364257812,552.20849609375,272.1837158203125,231.79307556152344,436.8758239746094,107.72877502441406,86.32711029052734,187.35475158691406,141.6920166015625,65362.640625,215.9621124267578,748.599853515625,14036.349609375,416.3429260253906,119.35919952392578,92.81851196289062,75.29100036621094,200.29335021972656,504.3156433105469,299.17608642578125,218.1748809814453,244.96359252929688,1350.572509765625,287.8500061035156,319.84259033203125,22912.240234375,17783.98828125,1958.6600341796875,875.962890625,218.0352020263672
112,323.12322998046875,646.98046875,406.475830078125,6853.7060546875,276.63946533203125,164.80419921875,506.5356750488281,280.4436950683594,445.8300476074219,190.3566436767578,287.3500061035156,1315.9229736328125,973.7874145507812,1051.37255859375,1120.7994384765625,503.91607666015625,786.0629272460938,1183.1402587890625,435.5997009277344,961.5879516601562,496.744873046875,79.16729736328125,464.3436279296875,177.66604614257812,129.17942810058594,476.3999938964844,683.5344848632812,151.4499969482422,186.05752563476562,1458.0123291015625,2621.505859375,298.38201904296875,583.3287963867188,1526.2681884765625,170.47055053710938,28111.98828125,1128.2886962890625,580.5864868164062,2554.12255859375,2460.8740234375,4162.58740234375,3317.9794921875,4187.7294921875,571.1361083984375,184.0192108154297,342.9247131347656,936.1945190429688,157.8169708251953,698.599609375,366.2763977050781,193.96258544921875,1757.471435546875,113.38558959960938,145.95594787597656,149.69802856445312,1129.72998046875,1232.9703369140625,351.4795227050781,649.9840087890625,6304.32470703125,579.7420654296875,1554.2445068359375,468.8062438964844,524.50927734375,200.7061767578125,561.6359252929688,277.44049072265625,231.02426147460938,442.89459228515625,112.1811752319336,86.35832977294922,186.1714324951172,144.45069885253906,67971.1953125,217.43850708007812,744.8485717773438,13920.0498046875,414.6828918457031,119.47107696533203,94.23750305175781,74.87271881103516,201.81900024414062,511.32080078125,302.273681640625,216.7032928466797,248.20022583007812,1341.4771728515625,287.45001220703125,326.88641357421875,23379.099609375,17472.587890625,1965.605224609375,864.1780395507812,225.8483428955078
113,320.6160888671875,645.154296875,400.8114013671875,6825.40380859375,283.948974609375,164.9833221435547,519.8604125976562,278.6903991699219,440.1893005371094,188.33987426757812,287.3999938964844,1348.748046875,965.296630859375,1043.2620849609375,1116.014404296875,502.2841796875,790.1688232421875,1188.2425537109375,434.9267578125,961.28857421875,502.8992004394531,80.55543518066406,465.8232116699219,177.8149871826172,127.2811279296875,478.54998779296875,680.7269897460938,152.85000610351562,185.81912231445312,1491.640625,2622.062255859375,302.69744873046875,584.2440795898438,1552.789306640625,169.55455017089844,28526.296875,1143.0035400390625,574.7837524414062,2558.932861328125,2493.442138671875,4197.7158203125,3413.22216796875,4299.5498046875,584.3313598632812,182.6019744873047,350.2283020019531,951.5924072265625,160.36599731445312,694.8530883789062,368.674560546875,193.47079467773438,1743.475830078125,110.95465087890625,145.44927978515625,150.09352111816406,1133.53173828125,1245.667724609375,378.1686096191406,642.76904296875,6347.1650390625,595.7349243164062,1546.906982421875,467.1645202636719,530.9804077148438,204.48504638671875,554.6134643554688,276.5643310546875,231.02426147460938,465.08868408203125,110.63251495361328,87.44905853271484,188.31094360351562,147.54234313964844,67488.15625,220.47329711914062,772.6177978515625,13987.1650390625,412.49371337890625,121.07477569580078,94.40444946289062,75.15158081054688,203.11695861816406,512.0555419921875,306.8009033203125,215.75392150878906,248.7658233642578,1346.147705078125,288.04998779296875,325.1037292480469,23433.76953125,17765.416015625,1993.5291748046875,879.3767700195312,236.1030731201172
114,323.6604919433594,647.1753540039062,404.04437255859375,6837.25244140625,291.2201232910156,167.31179809570312,525.0231323242188,280.09283447265625,439.8312683105469,188.8749542236328,287.3500061035156,1348.15283203125,997.5527954101562,1053.531982421875,1128.8026123046875,507.4271545410156,790.1446533203125,1206.424072265625,430.77691650390625,965.5313720703125,500.5547180175781,80.68557739257812,544.8824462890625,177.5171356201172,125.88905334472656,478.0,683.1265258789062,153.3000030517578,181.6707305908203,1482.1029052734375,2613.820068359375,305.68206787109375,582.7990112304688,1548.786865234375,170.856201171875,28666.974609375,1136.5780029296875,570.955322265625,2608.023681640625,2475.522216796875,4156.583984375,3399.8505859375,4294.90673828125,583.88818359375,181.6719207763672,353.80657958984375,946.7593994140625,162.08152770996094,700.5914916992188,371.3955993652344,193.765869140625,1774.666259765625,109.04462432861328,143.6736297607422,149.14431762695312,1132.751953125,1249.99853515625,363.00103759765625,637.4815063476562,6423.48583984375,607.8740844726562,1547.0953369140625,468.2268371582031,531.5687255859375,205.83755493164062,559.55224609375,278.3652648925781,230.63987731933594,461.2799072265625,110.3421401977539,87.1063003540039,188.8717803955078,147.25694274902344,67923.1796875,216.78231811523438,774.9562377929688,14192.228515625,412.9026794433594,121.22332000732422,93.98709869384766,75.1051025390625,198.76771545410156,513.4271850585938,308.70709228515625,215.8488311767578,249.85707092285156,1360.7984619140625,288.04998779296875,331.84320068359375,23514.791015625,18373.203125,1994.1951904296875,871.6137084960938,229.41305541992188
115,325.3313293457031,639.6268310546875,401.25323486328125,6827.99365234375,287.9629821777344,168.88400268554688,524.7281494140625,279.2167053222656,438.756103515625,188.66915893554688,287.25,1324.55078125,971.9098510742188,1048.8770751953125,1110.7601318359375,504.75677490234375,791.6903686523438,1250.1810302734375,439.4130554199219,965.2318725585938,492.88616943359375,79.60108947753906,519.8281860351562,173.24798583984375,125.85697937011719,460.8999938964844,677.487548828125,149.39999389648438,183.76873779296875,1485.593505859375,2610.001220703125,299.4239807128906,584.4048461914062,1548.9315185546875,169.07244873046875,28569.998046875,1128.5828857421875,561.6131591796875,2585.141357421875,2490.561279296875,4093.42138671875,3390.166748046875,4227.86474609375,576.8474731445312,179.98892211914062,354.73785400390625,928.8636474609375,163.47630310058594,698.64697265625,376.5609130859375,192.3396759033203,1765.1568603515625,110.91123962402344,142.82859802246094,149.85623168945312,1125.48974609375,1285.432861328125,351.3822937011719,635.0599975585938,6380.025390625,607.6332397460938,1509.7969970703125,482.32623291015625,525.63671875,207.70870971679688,555.6082153320312,275.2501525878906,226.2192840576172,461.18585205078125,109.08385467529297,86.35832977294922,190.3046875,145.40196228027344,68436.125,215.634033203125,778.9998168945312,14654.5810546875,427.842529296875,118.01683807373047,94.23750305175781,73.75729370117188,204.43765258789062,509.4102478027344,302.7026062011719,212.62083435058594,242.2535400390625,1326.5313720703125,279.95001220703125,334.2345886230469,23266.12109375,17912.326171875,1963.7501220703125,857.724365234375,231.0245361328125
116,322.37640380859375,652.1914672851562,395.8101806640625,6911.22216796875,286.267333984375,169.66017150878906,530.4317016601562,284.56134033203125,439.6968688964844,192.0441131591797,290.75,1332.33544921875,971.9098510742188,1062.2181396484375,1118.1065673828125,507.6744079589844,792.4633178710938,1213.0570068359375,431.3601379394531,966.1802978515625,499.3335876464844,80.51205444335938,529.4454345703125,175.68038940429688,127.35958862304688,457.95001220703125,687.5897216796875,152.0500030517578,186.2482452392578,1489.870849609375,2611.632568359375,300.579345703125,597.9722290039062,1540.7342529296875,168.34930419921875,28957.6171875,1132.114501953125,582.82568359375,2583.47802734375,2481.381591796875,4105.62744140625,3415.265625,4241.04345703125,588.91015625,181.45046997070312,352.6301574707031,934.8014526367188,164.7384490966797,701.5398559570312,368.53619384765625,194.0609588623047,1773.525146484375,110.52055358886719,144.8998565673828,148.70928955078125,1132.9957275390625,1288.3858642578125,354.0560607910156,640.693603515625,6369.46875,621.1693725585938,1516.711181640625,487.9273681640625,525.6858520507812,203.33706665039062,551.3109741210938,276.2236633300781,227.51661682128906,505.2449645996094,111.31005859375,85.73500061035156,191.21881103515625,148.11309814453125,68605.2421875,216.49526977539062,778.07421875,14568.3623046875,422.59796142578125,117.71884155273438,96.44945526123047,74.12910461425781,200.4299774169922,509.0184020996094,304.5134582519531,212.3360137939453,243.57937622070312,1316.2071533203125,280.6000061035156,332.93023681640625,23481.259765625,17912.8203125,2026.162109375,853.7960815429688,229.95022583007812
117,321.570556640625,647.662353515625,391.9888916015625,6940.0517578125,283.3262939453125,166.73464965820312,539.8229370117188,282.9263000488281,446.770751953125,192.66151428222656,288.79998779296875,1346.814208984375,977.2861328125,1049.452880859375,1109.94384765625,509.0591125488281,794.8543701171875,1169.5225830078125,429.0271911621094,977.2117309570312,516.2337036132812,82.24723815917969,521.8502807617188,173.79403686523438,122.97833251953125,460.75,680.4390869140625,151.39999389648438,189.77676391601562,1498.3270263671875,2611.584716796875,300.0016784667969,604.4586791992188,1575.8870849609375,169.7473907470703,28950.48046875,1146.4859619140625,570.6663818359375,2579.7470703125,2575.424072265625,4088.310791015625,3362.40234375,4270.845703125,596.5577392578125,183.17771911621094,351.99285888671875,922.3935546875,168.44171142578125,702.86767578125,366.5531005859375,195.19207763671875,1769.6240234375,111.86624908447266,143.1251220703125,148.55108642578125,1114.76708984375,1305.61083984375,350.0696716308594,645.9811401367188,6380.35888671875,627.5761108398438,1519.298095703125,485.27166748046875,533.1375122070312,202.11398315429688,554.6779174804688,274.5686950683594,225.88291931152344,507.8781433105469,112.61673736572266,86.20248413085938,190.92813110351562,146.7813262939453,70747.3125,215.47000122070312,775.8818969726562,15328.1708984375,417.0887145996094,117.83070373535156,96.07384490966797,73.43196868896484,193.91748046875,510.5859680175781,304.0845642089844,212.62083435058594,239.8948516845703,1312.0281982421875,285.3500061035156,330.01702880859375,23553.2109375,17773.41796875,2027.1612548828125,862.0267944335938,231.9523468017578
118,321.9887390136719,650.3895263671875,389.6071472167969,7148.4814453125,284.7728576660156,167.152587890625,540.85546875,284.3844299316406,453.3512878417969,201.38702392578125,288.5,1365.606689453125,984.6248168945312,1051.1805419921875,1111.3232421875,507.82281494140625,805.1915893554688,1164.300048828125,425.5952453613281,983.5013427734375,512.6680908203125,82.11709594726562,517.8060302734375,172.40406799316406,120.52572631835938,467.20001220703125,684.5902099609375,152.0500030517578,192.68540954589844,1501.670166015625,2743.03662109375,294.8027038574219,604.82861328125,1586.3023681640625,177.99130249023438,29082.1640625,1138.5399169921875,567.1268920898438,2576.9150390625,2568.881103515625,4084.937255859375,3357.781982421875,4229.81201171875,600.603515625,183.13343811035156,352.7281494140625,910.7227783203125,168.68919372558594,718.7073364257812,356.7297668457031,198.7821502685547,1788.7398681640625,111.51897430419922,142.06808471679688,148.4719696044922,1125.197265625,1330.7103271484375,347.00701904296875,640.5452880859375,6368.80126953125,626.998046875,1526.1177978515625,487.9273681640625,540.88330078125,198.85379028320312,549.3870239257812,274.2767028808594,225.97901916503906,508.4893493652344,113.14909362792969,86.48297119140625,190.86549377441406,146.73374938964844,72586.8125,214.6087646484375,782.3126831054688,15836.6708984375,414.1536865234375,117.75550842285156,96.28250885009766,72.22359466552734,197.28759765625,511.4187927246094,302.32135009765625,211.76637268066406,241.70835876464844,1313.6998291015625,291.1000061035156,332.49542236328125,23533.470703125,17919.634765625,2004.8983154296875,858.5194702148438,229.2177276611328
119,323.3918151855469,642.5244750976562,388.85955810546875,7081.466796875,284.19805908203125,168.16757202148438,543.0679931640625,279.0378723144531,454.29205322265625,201.59283447265625,285.04998779296875,1351.3759765625,986.2034301757812,1055.6435546875,1085.859130859375,501.839111328125,806.3267211914062,1154.865966796875,432.3919677734375,974.6660766601562,520.8250732421875,81.6399154663086,509.86566162109375,167.09246826171875,120.8108901977539,456.5,683.5344848632812,148.14999389648438,191.9621124267578,1481.0704345703125,2838.71826171875,293.0215148925781,605.8401489257812,1584.951904296875,177.2681427001953,28655.14453125,1135.4007568359375,563.2504272460938,2541.669921875,2564.437744140625,4015.771728515625,3353.606201171875,4139.15673828125,599.5675048828125,182.46910095214844,350.0812683105469,915.0223999023438,170.7927703857422,718.4226684570312,366.64532470703125,197.2576141357422,1765.498291015625,114.16694641113281,139.74398803710938,151.240478515625,1121.3956298828125,1318.357421875,341.2219543457031,629.6240844726562,6359.5830078125,623.8187866210938,1510.8790283203125,481.6502380371094,541.4715576171875,194.98304748535156,540.4406127929688,276.5643310546875,222.13502502441406,515.6836547851562,110.53571319580078,86.73231506347656,199.0702667236328,144.73606872558594,72932.3359375,213.46046447753906,782.9459228515625,16019.6923828125,416.36700439453125,117.83070373535156,95.5730209350586,73.15310668945312,197.03709411621094,501.91534423828125,299.70037841796875,212.7157745361328,240.8693084716797,1290.0028076171875,283.25,333.4519958496094,23595.060546875,17945.0234375,2019.0267333984375,839.5325317382812,219.6954803466797
